170|-|English for Life|English for Life|45|A segregated society|a50a3be48c493d908c9d6965abaf73ab|https://www.linguahouse.com|/esl-lesson-plans/general-english/a-segregated-society|https://www.linguahouse.com/esl-lesson-plans/general-english/a-segregated-society|a-segregated-society|Upper-intermediate (advanced)|The theme of this lesson is society, wealth and inequality. Students read an article about the widening gap between rich and poor in British society over the past 40 years. A variety of words and expressions are studied for describing society and individual wealth. In the grammar section of the worksheet, students learn how to describe trends using different structures. At the end of the lesson, learners talk about changes in their own societies.|||||||||||||||||||||||||
171|-|English for Life|English for Life|30|A shop (IELTS Speaking Part 2-3)|b1f6e562a4d6f5d634bdb9c722d267e3|https://www.linguahouse.com|/esl-lesson-plans/general-english/a-shop-ielts-speaking-part-2-3|https://www.linguahouse.com/esl-lesson-plans/general-english/a-shop-ielts-speaking-part-2-3|a-shop-ielts-speaking-part-2-3|Intermediate|This lesson plan is designed to prepare IELTS candidates to describe a shop in Parts 2 and 3 of the IELTS Speaking test.|||||||||||||||||||||||||
172|-|English for Life|English for Life|45|A tale of survival|b2b00e819755cdcf1b798b10bc64635a|https://www.linguahouse.com|/esl-lesson-plans/general-english/a-tale-of-survival|https://www.linguahouse.com/esl-lesson-plans/general-english/a-tale-of-survival|a-tale-of-survival|Advanced|The topic of this worksheet is survival. Students read an article about a fisherman from El Salvador who survived 13 months at sea. The worksheet features several exam-type exercises suitable for CAE practice and also advanced learners in general.|||||||||||||||||||||||||
173|-|English for Life|English for Life|30|A typical day (IELTS Speaking Part 2-3)|4c190993bd3e378d00cd5bd5ae1d83c3|https://www.linguahouse.com|/esl-lesson-plans/general-english/a-typical-day-ielts-speaking-part-2-3|https://www.linguahouse.com/esl-lesson-plans/general-english/a-typical-day-ielts-speaking-part-2-3|a-typical-day-ielts-speaking-part-2-3|Intermediate|This lesson plan is designed to prepare IELTS candidates to describe a typical day in Parts 2 and 3 of the IELTS Speaking test.|||||||||||||||||||||||||
174|-|English for Life|English for Life|30|Abraham Lincoln|70db87224fe4c2b508885715f61e48f7|https://www.linguahouse.com|/esl-lesson-plans/general-english/abraham-lincoln|https://www.linguahouse.com/esl-lesson-plans/general-english/abraham-lincoln|abraham-lincoln|Pre-intermediate|Students listen to a mini profile about Abraham Lincoln, the 16th president of the United States. The lesson focuses on vocabulary, listening comprehension and speaking.|||||||||||||||||||||||||
175|-|English for Life|English for Life|30|Accommodation and hospitality (IELTS Speaking Part 2-3)|22840e4311fb66368a0e8dac2c272ed7|https://www.linguahouse.com|/esl-lesson-plans/general-english/accommodation-and-hospitality-ielts-speaking-part-2-3|https://www.linguahouse.com/esl-lesson-plans/general-english/accommodation-and-hospitality-ielts-speaking-part-2-3|accommodation-and-hospitality-ielts-speaking-part-|Intermediate|This lesson plan is designed to prepare IELTS candidates to talk about travel accommodation and hospitality in Parts 2 and 3 of the Speaking test. The worksheet can also be used for general speaking practice.|||||||||||||||||||||||||
176|-|English for Life|English for Life|45|Achievement|091bf9606c186ab8c54cfb6d9ec5c34c|https://www.linguahouse.com|/esl-lesson-plans/general-english/achievement|https://www.linguahouse.com/esl-lesson-plans/general-english/achievement|achievement|Elementary|In this lesson, students practise forming sentences and questions in the present perfect simple, as well as learn some common irregular past participle forms. The worksheet includes a text about Brad Pitt and rounds off with a 'Find someone who ...' activity.|||||||||||||||||||||||||
2|-|English for Business|English for Business|45|Achievement (business version)|40dc2d0c65124d32f7503c94ba1922f8|https://www.linguahouse.com|/esl-lesson-plans/business-english/achievement-business-version|https://www.linguahouse.com/esl-lesson-plans/business-english/achievement-business-version|achievement-business-version|Elementary|In this lesson, students practise forming sentences and questions in the present perfect simple (regular and irregular verbs). The worksheet includes a text about Bill Gates and rounds off with a 'Find someone who ...' activity.|X|X|||business people|-|-|-|||||||||||||||||
639|GRAMMAR LESSON|English for Life|Grammar|30|Adjectives and prepositions|cd28beac38dc84d677507fc2cf48906b|https://www.linguahouse.com|/esl-lesson-plans/general-english/adjectives-and-prepositions|https://www.linguahouse.com/esl-lesson-plans/general-english/adjectives-and-prepositions|adjectives-and-prepositions|Intermediate|In this lesson, students practise using a number of common adjectives with prepositions. The worksheet is suitable for both classroom practice and self-study.|||||||||||||||||||||||||
593|GRAMMAR LESSON|English for Life|Grammar|30|Adjectives vs. adverbs|2816fe45d1df99d2d656e3ded22e6ef0|https://www.linguahouse.com|/esl-lesson-plans/general-english/adjectives-vs-adverbs|https://www.linguahouse.com/esl-lesson-plans/general-english/adjectives-vs-adverbs|adjectives-vs-adverbs|Intermediate|In this&nbsp;lesson plan, students practise using adjectives and adverbs with text and visual-based activities. &nbsp;The worksheet is suitable for both classroom use and self-study.|||||||||||||||||||||||||
3|-|English for Business|English for Business|30|Advertising and promotion|9f9a6c7b04100e67d8bcba35b8fa82fe|https://www.linguahouse.com|/esl-lesson-plans/business-english/advertising-and-promotion|https://www.linguahouse.com/esl-lesson-plans/business-english/advertising-and-promotion|advertising-and-promotion|Upper-intermediate (advanced)|In this lesson, students learn useful words and phrases for talking about advertising methods and promotional strategies.|X||||marketing|-|-|-|||||||||||||||||
4|-|English for Business|English for Business|30|African potential|0218a42ff38ba31702aaeef3fdac9c35|https://www.linguahouse.com|/esl-lesson-plans/business-english/african-potential|https://www.linguahouse.com/esl-lesson-plans/business-english/african-potential|african-potential|Upper-intermediate (advanced)|In this lesson, students read an article about the investment potential of Africa. The worksheet includes several vocabulary and discussion activities.|X||||international investment|-|-|-|||||||||||||||||
177|-|English for Life|English for Life|45|Air|af496463f696d10d01fb824bca6f4dec|https://www.linguahouse.com|/esl-lesson-plans/general-english/air|https://www.linguahouse.com/esl-lesson-plans/general-english/air|air|Upper-intermediate (advanced)|Students study and practise using vocabulary connected with air in this lesson plan. Exercises focus on air transport, adjectives to describe air, the different uses of the verb air and air phrases.|||||||||||||||||||||||||
178|-|English for Life|English for Life|45|Alexander Graham Bell|1f3e04b1389259b095afb6fcad45d6bb|https://www.linguahouse.com|/esl-lesson-plans/general-english/alexander-graham-bell|https://www.linguahouse.com/esl-lesson-plans/general-english/alexander-graham-bell|alexander-graham-bell|Pre-intermediate|Students listen to a brief biography of scientist, engineer and inventor, Alexander Graham Bell. Activities focus on listening comprehension, vocabulary and speaking.|||||||||||||||||||||||||
179|-|English for Life|English for Life|30|All about Halloween|e7b18aa6e30844ee90b9ec57f2f4f803|https://www.linguahouse.com|/esl-lesson-plans/general-english/all-about-halloween|https://www.linguahouse.com/esl-lesson-plans/general-english/all-about-halloween|all-about-halloween|Intermediate|This Intermediate version of our worksheet <b>Halloween</b>. The lesson plan covers a range of Halloween-related vocabulary and provides plenty of speaking practice. The lesson includes some interesting 'facts' about the festival, which students have to guess to be true or false.|||||||||||||||||||||||||
180|-|English for Life|English for Life|30|An event (IELTS Speaking Part 2)|6b648ef723f68a3123de9b261317aa2e|https://www.linguahouse.com|/esl-lesson-plans/general-english/an-event-ielts-speaking-part-2|https://www.linguahouse.com/esl-lesson-plans/general-english/an-event-ielts-speaking-part-2|an-event-ielts-speaking-part-2|Intermediate|This lesson plan is designed to prepare IELTS candidates to talk about a special event in Part 2 of the IELTS Speaking test.|||||||||||||||||||||||||
181|-|English for Life|English for Life|30|Animals|a0617531a0577b9dcb88ed22713fd592|https://www.linguahouse.com|/esl-lesson-plans/general-english/animals|https://www.linguahouse.com/esl-lesson-plans/general-english/animals|animals|Intermediate|In this lesson, students learn and practise vocabulary related to animals.|||||||||||||||||||||||||
182|-|English for Life|English for Life|30|Animals (IELTS Speaking Part 2-3)|a0b7a718b3864de4d83df5b5904b5c7c|https://www.linguahouse.com|/esl-lesson-plans/general-english/animals-ielts-speaking-part-2-3|https://www.linguahouse.com/esl-lesson-plans/general-english/animals-ielts-speaking-part-2-3|animals-ielts-speaking-part-2-3|Intermediate|This lesson plan is designed to prepare IELTS candidates to talk about animals in Parts 2 and 3 of the IELTS Speaking test.|||||||||||||||||||||||||
553|TED TALK|English for Life|TED Talk|30|Apartments|98f5a79a726ff9dd83e128af05f97303|https://www.linguahouse.com|/esl-lesson-plans/general-english/apartments|https://www.linguahouse.com/esl-lesson-plans/general-english/apartments|apartments|Upper-intermediate (advanced)|In this lesson, students watch architect Moshe Safdie talk about how his projects reinvent the apartment building to create a natural, more suburban environment. The worksheet focuses on vocabulary, comprehension and speaking.|||||||||||||||||||||||||
183|-|English for Life|English for Life|45|Apologies, excuses and promises|e4f2198f2652a2e02bb629dfaef25bd5|https://www.linguahouse.com|/esl-lesson-plans/general-english/apologies-excuses-and-promises|https://www.linguahouse.com/esl-lesson-plans/general-english/apologies-excuses-and-promises|apologies-excuses-and-promises|Intermediate|This lesson teaches common expressions for making apologies, excuses and promises. Through listening and role play, the students learn how to apologize for something, accept or reject an apology, explain a problem or mistake and promise action.|||||||||||||||||||||||||
184|-|English for Life|English for Life|45|Art|021cdb6c2f8aef65134a55e7a416a3e3|https://www.linguahouse.com|/esl-lesson-plans/general-english/art|https://www.linguahouse.com/esl-lesson-plans/general-english/art|art|Upper-intermediate (advanced)|In this lesson, students develop their art vocabulary. There are activities on artists' tools and equipment, materials, types of art and waS to describe art. Students practise describing art at the end of the lesson.|||||||||||||||||||||||||
185|-|English for Life|English for Life|45|Art words|7839d8e56d270428d7c4fb9ab0f42d5f|https://www.linguahouse.com|/esl-lesson-plans/general-english/art-words|https://www.linguahouse.com/esl-lesson-plans/general-english/art-words|art-words|Intermediate|In this lesson, students learn vocabulary connected with art. Exercises focus on types of art, art materials and equipment, and&nbsp;words to describe art. There is also an activity on Van Gogh's Sunflowers. At the end of the lesson, students practise describing works of art.|||||||||||||||||||||||||
186|-|English for Life|English for Life|45|Artificial Intelligence|cca9188ff92d860cb2a5ae11533d285a|https://www.linguahouse.com|/esl-lesson-plans/general-english/artificial-intelligence|https://www.linguahouse.com/esl-lesson-plans/general-english/artificial-intelligence|artificial-intelligence|Intermediate|The theme of this lesson is artificial intelligence. Students read an article on how technological progress over the next 20 years will result in the development of machines that are able to match the intelligence of human beings. In the grammar part of the worksheet, comparative forms and structures are studied and practised. The grammar exercises can be adapted for slightly more advanced learners (see the teacher notes for Exercise 5 and 6). At the end of the lesson, students discuss their opinions on the lesson topic.|||||||||||||||||||||||||
187|-|English for Life|English for Life|45|Asking for directions|07905b8a92ba9239d5ba5b8000719249|https://www.linguahouse.com|/esl-lesson-plans/general-english/asking-for-directions|https://www.linguahouse.com/esl-lesson-plans/general-english/asking-for-directions|asking-for-directions|Elementary|In this lesson, students learn how to ask for and give directions. There is a role play activity at the end of the worksheet.|||||||||||||||||||||||||
640|GRAMMAR LESSON|English for Life|Grammar|30|Asking questions|f66c1bb9d6fa077a1c2f4427d52d334f|https://www.linguahouse.com|/esl-lesson-plans/general-english/asking-questions|https://www.linguahouse.com/esl-lesson-plans/general-english/asking-questions|asking-questions|Pre-intermediate|Questions can be especially tricky for lower level learners. This simple lesson plan is designed to build the students' confidence when using question structures. The worksheet includes an exercise in which students ask each other questions about Barack Obama.|||||||||||||||||||||||||
685|GRAMMAR LESSON|English for Business|Grammar|45|Asking questions (business version)|9fdbe34bb6dd17e4b6972fd1f54bce1f|https://www.linguahouse.com|/esl-lesson-plans/business-english/asking-questions-business-version|https://www.linguahouse.com/esl-lesson-plans/business-english/asking-questions-business-version|asking-questions-business-version|Pre-intermediate|Questions can be especially tricky for lower level learners. This business English version of our simple lesson plan Asking questions is designed to build the students' confidence when using question structures.|X|X|||-|-|-|-|||||||||||||||||
188|-|English for Life|English for Life|30|At a hotel|2be3fe82ed455c2dd79fa292cf915946|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-a-hotel|https://www.linguahouse.com/esl-lesson-plans/general-english/at-a-hotel|at-a-hotel|Elementary|In this lesson, students learn how to book a hotel room and check in at a hotel. There is a role play activity at the end of the worksheet.|||||||||||||||||||||||||
189|-|English for Life|English for Life|30|At a restaurant|cbc190e05e7622eaca595e998c5a5178|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-a-restaurant|https://www.linguahouse.com/esl-lesson-plans/general-english/at-a-restaurant|at-a-restaurant|Elementary|In this lesson, students learn how to order a meal at a restaurant. There is a role play activity at the end of the worksheet.|||||||||||||||||||||||||
190|-|English for Life|English for Life|30|At a supermarket|93c835f4b41294ec2f9e52c686664499|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-a-supermarket|https://www.linguahouse.com/esl-lesson-plans/general-english/at-a-supermarket|at-a-supermarket|Elementary|In this lesson, students learn useful words and expressions that they can use when shopping in a supermarket.|||||||||||||||||||||||||
191|-|English for Life|English for Life|30|At home|48af9c0b69d1b694893740dcfa2f5225|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-home|https://www.linguahouse.com/esl-lesson-plans/general-english/at-home|at-home|Pre-intermediate|In this lesson, students learn how to describe household chores and different rooms in their homes.|||||||||||||||||||||||||
192|-|English for Life|English for Life|45|At the cinema|c1a891a2958ae7c85915f28d4aaa3da1|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-cinema|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-cinema|at-the-cinema|Elementary|This worksheet presents basic cinema vocabulary and gets students talking about films using simple, understandable sentences. There's an American English version of the worksheet available: 'At the movies'.|||||||||||||||||||||||||
193|-|English for Life|English for Life|45|At the clothes shop|c84f5cd26bac3ca54b7088317b56e5a9|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-clothes-shop|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-clothes-shop|at-the-clothes-shop|Intermediate|This lesson teaches common words and expressions for describing clothes (in British and American English), clothing material and shopping for clothes. Through listening and role play, the students learn how to ask to try on an item, enquire about sizes and colours, and decide whether or not to buy.|||||||||||||||||||||||||
194|-|English for Life|English for Life|30|At the coffee shop|ed90340ee069a63591602576d67778c9|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-coffee-shop|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-coffee-shop|at-the-coffee-shop|Elementary|In this lesson, students learn how to order coffee and snacks in a coffee shop. For the listening activity, teachers can play a dialogue or animated video of a coffee shop scene. There is a role play activity at the end of the worksheet.|||||||||||||||||||||||||
195|-|English for Life|English for Life|45|At the dentist|5a5eeb27ff3aaa1fd4fb26efa9935be3|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-dentist|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-dentist|at-the-dentist|Upper-intermediate (advanced)|In this dialogue-aided lesson plan, students learn a variety of terms for describing dental equipment and dental procedures as well as useful expressions for communicating with a dentist in English.|||||||||||||||||||||||||
196|-|English for Life|English for Life|30|At the gym|461eeb86883c9b81fd47174980f1e5ee|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-gym|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-gym|at-the-gym|Upper-intermediate (advanced)|Are there any gym enthusiasts among your students? This video-aided lesson plan covers a variety of useful terms and expressions for describing gym equipment and work-out exercises. Suitable for upper intermediate as well as strong (no pun intended :)) intermediate students.|||||||||||||||||||||||||
197|-|English for Life|English for Life|45|At the hairdresser|ad26654a916850635ce75ab0f4b2ab4f|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-hairdresser|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-hairdresser|at-the-hairdresser|Upper-intermediate (advanced)|In the is dialogue-aided lesson, students learn words and phrases to use when they are getting a haircut. Exercises cover hairstyles, hairdresser’s equipment and extras for your hair. The lesson finishes with the dialogue between a hairdresser and her customer, and a role play situation.|||||||||||||||||||||||||
198|-|English for Life|English for Life|45|At the hospital|7e65dead926a8a9a5d4455831b5e4f29|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-hospital|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-hospital|at-the-hospital|Intermediate|This lesson presents words and expressions for describing different ailments and injuries as well as hospital wards and staff. The worksheet ends with a dialogue-aided exercise in which students listen to a hospital patient discussing her problem with a doctor.&nbsp;|||||||||||||||||||||||||
199|-|English for Life|English for Life|45|At the hotel|49d90137099c02d3949ed5c9582cc532|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-hotel|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-hotel|at-the-hotel|Intermediate|This lesson teaches common words and phrases for describing hotel facilities, service and staff, as well as practical expressions to use with a hotel receptionist. Through listening and role play, students learn how to book a room, check in and check out.|||||||||||||||||||||||||
200|-|English for Life|English for Life|45|At the Pharmacy|18a83a2f9eec31d426d14500f3901031|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-pharmacy|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-pharmacy|at-the-pharmacy|Pre-intermediate|In this dialogue-aided lesson, students learn words and phrases to use at a pharmacy. Learners review the names of common health problems and practise forming questions to ask a pharmacist. The lesson ends with a dialogue in which a customer goes to a chemist with a prescription.|||||||||||||||||||||||||
201|-|English for Life|English for Life|45|At the restaurant|d01dfa8621f83289155a3be0970fb0cb|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-restaurant|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-restaurant|at-the-restaurant|Intermediate|This lesson teaches common words and expressions for describing food and drink, restaurant service and parts of meals. Through listening and role play, students learn how to order a meal in a restaurant as well as discuss menu options with a guest and decide who to pay.|||||||||||||||||||||||||
202|-|English for Life|English for Life|60|At the vet|5bbd20d9ac667103ae8d3c57b7cefb29|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-vet|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-vet|at-the-vet|Upper-intermediate (advanced)|Students learn useful vocabulary for pet health problems, veterinary equipment and duties. The lesson includes an interview with a vet talking about the pros and cons of the job.|||||||||||||||||||||||||
641|GRAMMAR LESSON|English for Life|Grammar|30|At the weekend|bb3494512247c0b1b02f610685f6c396|https://www.linguahouse.com|/esl-lesson-plans/general-english/at-the-weekend|https://www.linguahouse.com/esl-lesson-plans/general-english/at-the-weekend|at-the-weekend|Elementary|In this lesson, students learn the <b>past simple</b> forms of common <b>irregular verbs</b> and talk about what they did at the weekend.|||||||||||||||||||||||||
203|-|English for Life|English for Life|45|Attending a job interview|47ddc8ec418b9caa3d8a603de1e57fa8|https://www.linguahouse.com|/esl-lesson-plans/general-english/attending-a-job-interview|https://www.linguahouse.com/esl-lesson-plans/general-english/attending-a-job-interview|attending-a-job-interview|Intermediate|In this dialogue-based lesson plan, students learn useful vocabulary for attending a job interview in English. The worksheet includes an article about things candidates shouldn't say during an interview. There is a discussion activity as well as a role play exercise at the end of the lesson.|||||||||||||||||||||||||
204|-|English for Life|English for Life|45|Autumn|0416331d3be95e69fe462437ce764a9e|https://www.linguahouse.com|/esl-lesson-plans/general-english/autumn|https://www.linguahouse.com/esl-lesson-plans/general-english/autumn|autumn|Pre-intermediate|In this lesson, students learn and use words and phrases connected with autumn. There is an exercise on festivals in autumn around the world, and a grammar activity on adverbs of degree.|||||||||||||||||||||||||
5|-|English for Business|English for Business|45|Back to work|ab9b794255a9955539e64e6a2a953e36|https://www.linguahouse.com|/esl-lesson-plans/business-english/back-to-work|https://www.linguahouse.com/esl-lesson-plans/business-english/back-to-work|back-to-work|Upper-intermediate (advanced)|This lesson plan looks at the benefits of working at home compared with office work. Students read an article about Yahoo!'s controversial decision to ban staff from working remotely.|X||||office life|-|-|-|||||||||||||||||
6|-|English for Business|English for Business|45|Bad debt|a2c284f67f59a828e06af56af59a4d7d|https://www.linguahouse.com|/esl-lesson-plans/business-english/bad-debt|https://www.linguahouse.com/esl-lesson-plans/business-english/bad-debt|bad-debt|Intermediate|This lesson plan is based on an article about how bad debt is affecting small businesses in the UK and what they can do about the problem. The worksheet focuses on reading and vocabulary work, rounding off with some sample expressions for chasing payments via email.|X||||accounting|desk work|ethics and conduct|-|||||||||||||||||
580|TED TALK|English for Business|TED Talk|45|Bad meetings|a50f2df482205b84ced6392ac74340c8|https://www.linguahouse.com|/esl-lesson-plans/business-english/bad-meetings|https://www.linguahouse.com/esl-lesson-plans/business-english/bad-meetings|bad-meetings|Upper-intermediate (advanced)|In this lesson, students watch David Grady talk about how bad, inefficient and overcrowded meetings negatively affect businesses and employees. The worksheet focuses on listening, vocabulary and speaking.|X||X||meetings|-|-|-|||||||||||||||||
205|-|English for Life|English for Life|45|Banking|9aaefed6606b1a5ee0aa449bd33ca623|https://www.linguahouse.com|/esl-lesson-plans/general-english/banking|https://www.linguahouse.com/esl-lesson-plans/general-english/banking|banking|Intermediate|This lesson teaches useful words and phrases for describing banking products and services including types of bank accounts, loans, payment methods and foreign exchange. Through listening and role play, the students learn how to exchange money from one currency to another, pay in and withdraw cash, enquire about their bank balance and check their overdraft limit. The lesson plan includes an animated video version of the dialogues.|||||||||||||||||||||||||
7|-|English for Business|English for Business|45|Basic income|a762c73b2c754b55150d3e3bf6802694|https://www.linguahouse.com|/esl-lesson-plans/business-english/basic-income|https://www.linguahouse.com/esl-lesson-plans/business-english/basic-income|basic-income|Upper-intermediate (advanced)|In this lesson plan, students read the story of Finland's experiment with universal basic income. Across two texts, students learn key vocabulary to talk about the subject. The lesson ends with speaking activities to discuss the topic, one of which is a role play to decide which benefits strategy students would use if they were in charge of a country.|X|X|||money and finance|work|society and change|-|||||||||||||||||
642|GRAMMAR LESSON|English for Life|Grammar|30|Basic phrasal verbs|bdd3de653298c5ece4b9d9783f9b9722|https://www.linguahouse.com|/esl-lesson-plans/general-english/basic-phrasal-verbs|https://www.linguahouse.com/esl-lesson-plans/general-english/basic-phrasal-verbs|basic-phrasal-verbs|Elementary|In this video-aided lesson, students learn 14 common phrasal verbs and put them into practice. The worksheet also teaches the grammar of separable transitive phrasal verbs and is designed to reassure elementary (A2) and higher-level students with 'phrasal verb phobia' that they are not that difficult.|||||||||||||||||||||||||
206|-|English for Life|English for Life|45|Beauty and make-up|e97da893cb2b885111f587792215fdde|https://www.linguahouse.com|/esl-lesson-plans/general-english/beauty-and-make-up|https://www.linguahouse.com/esl-lesson-plans/general-english/beauty-and-make-up|beauty-and-make-up|Intermediate|In this lesson, students learn and practice vocabulary to talk about make-up and beauty routines.&nbsp;Exercises cover beauty products and tools, and how to get ready for a night out.&nbsp;The lesson finishes with a speaking activity for students to talk about how they use make-up.&nbsp;|||||||||||||||||||||||||
